Academic year,semester,School Name,country,school,Number of people
101,1,國立臺灣大學,大韓民國(南韓),梨花女子大學,1
101,1,國立臺灣大學,日本,北海道大學,1
101,1,國立臺灣大學,日本,立命館大學,2
101,1,國立臺灣大學,日本,早稻田大學,1
101,1,國立臺灣大學,日本,青山學院大學,1
101,1,國立臺灣大學,西班牙王國,馬德里自治大學,1
101,1,國立臺灣大學,拉脫維亞共和國,拉脫維亞大學,1
101,1,國立臺灣大學,法國,巴黎高等政治學院,2
101,1,國立臺灣大學,法國,巴黎第十三大學,1
101,1,國立臺灣大學,法國,法國翰尼第一大學,1
101,1,國立臺灣大學,美國,加州大學柏克萊分校,2
101,1,國立臺灣大學,美國,北卡羅萊納州立大學,1
101,1,國立臺灣大學,美國,威斯康辛大學麥迪遜分校,2
101,1,國立臺灣大學,美國,紐約州立大學 阿爾伯尼校區,1
101,1,國立臺灣大學,英國,牛津大學哈福特學院,1
101,1,國立臺灣大學,香港,香港大學,1
101,1,國立臺灣大學,香港,香港城市大學,1
101,1,國立臺灣大學,捷克共和國,馬薩里克大學,1
101,1,國立臺灣大學,荷蘭王國,烏特列茲大學,3
101,1,國立臺灣大學,瑞典王國,斯德哥爾摩大學,1
101,1,國立臺灣大學,德意志聯邦共和國,杜賓根大學,2
101,1,國立臺灣大學,德意志聯邦共和國,漢堡大學,1
101,1,國立臺灣大學,澳大利亞,新南威爾斯大學,1
101,1,國立臺灣大學,挪威王國,奧斯陸大學,1
101,1,國立臺灣大學,日本,慶應義塾大學,1
101,1,國立臺灣大學,美國,波士頓大學,1
101,1,國立臺灣大學,德意志聯邦共和國,柏林自由大學,2
101,1,國立臺灣大學,德意志聯邦共和國,杜賓根大學,1
101,1,國立臺灣大學,大陸地區,北京大學,1
101,1,國立臺灣大學,丹麥王國,哥本哈根大學,1
101,1,國立臺灣大學,日本,立命館大學,1
101,1,國立臺灣大學,美國,史丹福大學,2
101,1,國立臺灣大學,泰王國(泰國),朱拉隆功大學,1
101,1,國立臺灣大學,荷蘭王國,烏特列茲大學,1
101,1,國立臺灣大學,德意志聯邦共和國,曼漢姆大學,1
101,1,國立臺灣大學,德意志聯邦共和國,漢堡大學,2
101,1,國立臺灣大學,瑞典王國,隆德大學,1
101,1,國立臺灣大學,德意志聯邦共和國,柏林自由大學,1
101,1,國立臺灣大學,日本,立命館大學,2
101,1,國立臺灣大學,日本,同志社大學,1
101,1,國立臺灣大學,日本,東京學藝大學,1
101,1,國立臺灣大學,日本,長崎大學,1
101,1,國立臺灣大學,加拿大,英屬哥倫比亞大學,1
101,1,國立臺灣大學,法國,特魯瓦科技大學,1
101,1,國立臺灣大學,美國,史丹佛大學,2
101,1,國立臺灣大學,美國,紐約州立大學 阿爾伯尼校區,1
101,1,國立臺灣大學,英國,牛津大學,3
101,1,國立臺灣大學,英國,牛津大學哈福特學院,3
101,1,國立臺灣大學,荷蘭王國,烏特列茲大學,2
101,1,國立臺灣大學,荷蘭王國,馬斯垂克大學,1
101,1,國立臺灣大學,德意志聯邦共和國,海德堡大學,2
101,1,國立臺灣大學,德意志聯邦共和國,烏爾姆大學,1
101,1,國立臺灣大學,日本,富山大學,8
101,1,國立臺灣大學,美國,威斯康辛大學密爾瓦基分校,2
101,1,國立臺灣大學,日本,金澤大學,1
101,1,國立臺灣大學,智利,智利天主教大學,1
101,1,國立臺灣大學,大陸地區,北京大學,2
101,1,國立臺灣大學,大陸地區,北京師範大學,1
101,1,國立臺灣大學,拉脫維亞共和國,拉脫維亞大學,1
101,1,國立臺灣大學,香港,香港中文大學,2
101,1,國立臺灣大學,大陸地區,北京大學,1
101,1,國立臺灣大學,日本,立命館大學,2
101,1,國立臺灣大學,法國,里爾天主教大學,1
101,1,國立臺灣大學,愛爾蘭共和國,都柏林大學學院,1
101,1,國立臺灣大學,大陸地區,武漢大學,1
101,1,國立臺灣大學,大韓民國(南韓),梨花女子大學,1
101,1,國立臺灣大學,日本,立命館大學,1
101,1,國立臺灣大學,法國,里爾天主教大學,1
101,1,國立臺灣大學,芬蘭共和國,拉瑞爾應用科技大學,2
101,1,國立臺灣大學,美國,加州大學柏克萊分校,2
101,1,國立臺灣大學,美國,加州州立大學,1
101,1,國立臺灣大學,美國,史丹福大學,1
101,1,國立臺灣大學,美國,德州大學達拉斯分校,1
101,1,國立臺灣大學,德意志聯邦共和國,海德堡大學,1
101,1,國立臺灣大學,大陸地區,北京大學,2
101,1,國立臺灣大學,日本,慶應義塾大學,2
101,1,國立臺灣大學,加拿大,約克大學,1
101,1,國立臺灣大學,波蘭共和國,卡洛爾‧阿丹密基經濟大學,1
101,1,國立臺灣大學,波蘭共和國,華沙經濟大學,1
101,1,國立臺灣大學,法國,ESSEC商學院,1
101,1,國立臺灣大學,法國,巴黎高等商學院,1
101,1,國立臺灣大學,法國,里爾天主教大學,1
101,1,國立臺灣大學,法國,尚慕蘭里昂第三大學,1
101,1,國立臺灣大學,法國,國立電信學院管理學院,3
101,1,國立臺灣大學,法國,雷恩商學院,1
101,1,國立臺灣大學,美國,雷鳥全球管理學院,1
101,1,國立臺灣大學,英國,曼徹斯特大學,1
101,1,國立臺灣大學,荷蘭王國,阿姆斯特丹自由大學,1
101,1,國立臺灣大學,大陸地區,清華大學,1
101,1,國立臺灣大學,大陸地區,復旦大學,1
101,1,國立臺灣大學,大韓民國(南韓),梨花女子大學,1
101,1,國立臺灣大學,日本,名古屋大學,1
101,1,國立臺灣大學,西班牙王國,納瓦拉大學,2
101,1,國立臺灣大學,法國,克萊蒙高等商學院,1
101,1,國立臺灣大學,法國,雷恩商學院,3
101,1,國立臺灣大學,美國,加州大學柏克萊分校,4
101,1,國立臺灣大學,美國,史丹福大學,1
101,1,國立臺灣大學,美國,明尼蘇達大學卡爾森管理學院,1
101,1,國立臺灣大學,英國,牛津大學哈福特學院,2
101,1,國立臺灣大學,荷蘭王國,伊拉斯莫斯大學,1
101,1,國立臺灣大學,荷蘭王國,馬斯垂克大學,1
101,1,國立臺灣大學,瑞士聯邦,蘇黎世應用科學大學溫圖特分校,1
101,1,國立臺灣大學,瑞典王國,斯德哥爾摩大學,1
101,1,國立臺灣大學,德意志聯邦共和國,海德堡大學,1
101,1,國立臺灣大學,德意志聯邦共和國,漢堡大學,2
101,1,國立臺灣大學,日本,國際教養大學,1
101,1,國立臺灣大學,大陸地區,上海交通大學,1
101,1,國立臺灣大學,日本,立命館大學,1
101,1,國立臺灣大學,法國,尚慕蘭里昂第三大學,1
101,1,國立臺灣大學,美國,史丹福大學,1
101,1,國立臺灣大學,大陸地區,西安交通大學,1
101,1,國立臺灣大學,大陸地區,浙江大學,1
101,1,國立臺灣大學,丹麥王國,哥本哈根大學,1
101,1,國立臺灣大學,日本,大阪大學,1
101,1,國立臺灣大學,日本,橫濱國立大學,1
101,1,國立臺灣大學,加拿大,維多利亞大學,1
101,1,國立臺灣大學,西班牙王國,巴塞隆納自治大學,2
101,1,國立臺灣大學,西班牙王國,納瓦拉大學,1
101,1,國立臺灣大學,法國,ESSEC商學院,2
101,1,國立臺灣大學,法國,巴黎高等政治學院,1
101,1,國立臺灣大學,法國,里爾天主教大學,2
101,1,國立臺灣大學,法國,雷恩商學院,1
101,1,國立臺灣大學,芬蘭共和國,芬蘭漢肯經濟學院,1
101,1,國立臺灣大學,美國,天普大學,1
101,1,國立臺灣大學,美國,加州大學柏克萊分校,2
101,1,國立臺灣大學,美國,史丹福大學,5
101,1,國立臺灣大學,英國,利茲大學,1
101,1,國立臺灣大學,英國,倫敦大學國王學院,2
101,1,國立臺灣大學,英國,愛丁堡大學,1
101,1,國立臺灣大學,香港,香港城市大學,1
101,1,國立臺灣大學,荷蘭王國,伊拉斯莫斯大學,1
101,1,國立臺灣大學,荷蘭王國,馬斯垂克大學,1
101,1,國立臺灣大學,瑞士聯邦,聖加倫大學,1
101,1,國立臺灣大學,瑞士聯邦,蘇黎世應用科學大學溫圖特分校,1
101,1,國立臺灣大學,德意志聯邦共和國,弗萊堡大學,1
101,1,國立臺灣大學,德意志聯邦共和國,柏林洪堡大學,1
101,1,國立臺灣大學,德意志聯邦共和國,海德堡大學,1
101,1,國立臺灣大學,德意志聯邦共和國,曼漢姆大學,1
101,1,國立臺灣大學,德意志聯邦共和國,漢堡大學,1
101,1,國立臺灣大學,德意志聯邦共和國,德國EBS歐洲商學院,1
101,1,國立臺灣大學,澳大利亞,昆士蘭大學,1
101,1,國立臺灣大學,大陸地區,北京大學,1
101,1,國立臺灣大學,大陸地區,北京師範大學,1
101,1,國立臺灣大學,大陸地區,清華大學,1
101,1,國立臺灣大學,丹麥王國,哥本哈根大學,1
101,1,國立臺灣大學,日本,早稻田大學,2
101,1,國立臺灣大學,比利時王國,比利時布魯塞爾管理學院,1
101,1,國立臺灣大學,加拿大,西門菲沙大學,1
101,1,國立臺灣大學,加拿大,皇后大學,1
101,1,國立臺灣大學,西班牙王國,巴塞隆納自治大學,2
101,1,國立臺灣大學,西班牙王國,納瓦拉大學,2
101,1,國立臺灣大學,波蘭共和國,華沙經濟大學,2
101,1,國立臺灣大學,法國,里爾天主教大學,4
101,1,國立臺灣大學,法國,蒙貝利耶第二大學,2
101,1,國立臺灣大學,芬蘭共和國,芬蘭漢肯經濟學院,2
101,1,國立臺灣大學,美國,天普大學,2
101,1,國立臺灣大學,美國,加州大學柏克萊分校,5
101,1,國立臺灣大學,美國,加州州立大學,1
101,1,國立臺灣大學,美國,史丹福大學,2
101,1,國立臺灣大學,美國,華盛頓大學,2
101,1,國立臺灣大學,美國,奧克拉荷馬大學,1
101,1,國立臺灣大學,美國,德州大學達拉斯分校,2
101,1,國立臺灣大學,英國,牛津大學哈福特學院,4
101,1,國立臺灣大學,英國,倫敦大學國王學院,2
101,1,國立臺灣大學,英國,倫敦政經學院,1
101,1,國立臺灣大學,香港,香港城市大學,1
101,1,國立臺灣大學,香港,香港理工大學,1
101,1,國立臺灣大學,荷蘭王國,伊拉斯莫斯大學,1
101,1,國立臺灣大學,荷蘭王國,堤堡大學,1
101,1,國立臺灣大學,荷蘭王國,葛洛寧恩大學,1
101,1,國立臺灣大學,瑞士聯邦,蘇黎世應用科學大學溫圖特分校,2
101,1,國立臺灣大學,瑞典王國,烏普薩拉大學,3
101,1,國立臺灣大學,德意志聯邦共和國,柏林工業大學,1
101,1,國立臺灣大學,德意志聯邦共和國,海德堡大學,1
101,1,國立臺灣大學,德意志聯邦共和國,曼漢姆大學,1
101,1,國立臺灣大學,德意志聯邦共和國,德國EBS歐洲商學院,2
101,1,國立臺灣大學,澳大利亞,格里菲斯大學,1
101,1,國立臺灣大學,英國,倫敦大學政經學院,1
101,1,國立臺灣大學,法國,巴黎高等商學院,1
101,1,國立臺灣大學,大陸地區,清華大學,1
101,1,國立臺灣大學,大陸地區,復旦大學,1
101,1,國立臺灣大學,日本,早稻田大學,2
101,1,國立臺灣大學,以色列,以色列理工學院,1
101,1,國立臺灣大學,法國,巴黎高等商學院,1
101,1,國立臺灣大學,法國,漢斯高等商業管理學院,2
101,1,國立臺灣大學,美國,夏威夷太平洋大學,1
101,1,國立臺灣大學,義大利共和國,博科尼大學,1
101,1,國立臺灣大學,德意志聯邦共和國,柏林自由大學,1
101,1,國立臺灣大學,德意志聯邦共和國,萊比錫大學,1
101,1,國立臺灣大學,澳大利亞,昆士蘭大學,1
101,1,國立臺灣大學,大陸地區,上海財經大學,1
101,1,國立臺灣大學,大陸地區,北京大學,2
101,1,國立臺灣大學,大韓民國(南韓),成均館大學,1
101,1,國立臺灣大學,大韓民國(南韓),釜山大學,1
101,1,國立臺灣大學,比利時王國,比利時布魯塞爾管理學院,1
101,1,國立臺灣大學,比利時王國,比京自由大學,1
101,1,國立臺灣大學,加拿大,西門菲沙大學,1
101,1,國立臺灣大學,加拿大,維多利亞大學,1
101,1,國立臺灣大學,西班牙王國,納瓦拉大學,1
101,1,國立臺灣大學,法國,ESSEC商學院,1
101,1,國立臺灣大學,法國,巴黎高等政治學院,1
101,1,國立臺灣大學,法國,巴黎高等商學院,1
101,1,國立臺灣大學,法國,里爾天主教大學,1
101,1,國立臺灣大學,法國,尚慕蘭里昂第三大學,2
101,1,國立臺灣大學,美國,加州大學柏克萊分校,5
101,1,國立臺灣大學,美國,加州州立大學,1
101,1,國立臺灣大學,美國,北卡羅萊納大學格林斯伯勒分校布萊恩商學暨經濟學院,1
101,1,國立臺灣大學,美國,史丹福大學,2
101,1,國立臺灣大學,美國,南加州大學,3
101,1,國立臺灣大學,美國,威斯康辛大學麥迪遜分校,2
101,1,國立臺灣大學,美國,華盛頓大學,1
101,1,國立臺灣大學,英國,倫敦大學政經學院,1
101,1,國立臺灣大學,英國,倫敦大學國王學院,3
101,1,國立臺灣大學,英國,倫敦政經學院,1
101,1,國立臺灣大學,英國,愛丁堡大學,1
101,1,國立臺灣大學,香港,香港大學,1
101,1,國立臺灣大學,香港,香港中文大學,1
101,1,國立臺灣大學,香港,香港理工大學,1
101,1,國立臺灣大學,荷蘭王國,伊拉斯莫斯大學,1
101,1,國立臺灣大學,荷蘭王國,烏特列茲大學,1
101,1,國立臺灣大學,荷蘭王國,馬斯垂克大學,2
101,1,國立臺灣大學,荷蘭王國,堤堡大學,3
101,1,國立臺灣大學,新加坡共和國,新加坡國立大學,1
101,1,國立臺灣大學,瑞典王國,烏普薩拉大學,1
101,1,國立臺灣大學,德意志聯邦共和國,柏林洪堡大學,1
101,1,國立臺灣大學,德意志聯邦共和國,曼漢姆大學,3
101,1,國立臺灣大學,德意志聯邦共和國,曼漢姆大學,1
101,1,國立臺灣大學,德意志聯邦共和國,漢堡大學,1
101,1,國立臺灣大學,日本,立命館大學,1
101,1,國立臺灣大學,德意志聯邦共和國,德國EBS歐洲商學院,1
101,1,國立臺灣大學,大陸地區,中山大學,1
101,1,國立臺灣大學,大陸地區,北京大學,1
101,1,國立臺灣大學,大陸地區,清華大學,1
101,1,國立臺灣大學,丹麥王國,哥本哈根大學,1
101,1,國立臺灣大學,比利時王國,比京自由大學,3
101,1,國立臺灣大學,法國,里爾天主教大學,1
101,1,國立臺灣大學,美國,雷鳥全球管理學院,1
101,1,國立臺灣大學,荷蘭王國,馬斯垂克大學,1
101,1,國立臺灣大學,瑞士聯邦,洛桑大學,1
101,1,國立臺灣大學,德意志聯邦共和國,萊比錫大學,1
101,1,國立臺灣大學,大陸地區,上海財經大學,1
101,1,國立臺灣大學,日本,慶應義塾大學,1
101,1,國立臺灣大學,法國,ESSEC商學院,1
101,1,國立臺灣大學,法國,克萊蒙高等商學院,1
101,1,國立臺灣大學,法國,雷恩商學院,1
101,1,國立臺灣大學,香港,香港中文大學,1
101,1,國立臺灣大學,義大利共和國,博科尼大學,1
101,1,國立臺灣大學,日本,大阪經濟法科大學,1
101,1,國立臺灣大學,日本,立命館大學,3
101,1,國立臺灣大學,日本,明治大學,1
101,1,國立臺灣大學,加拿大,英屬哥倫比亞大學,1
101,1,國立臺灣大學,美國,天普大學,1
101,1,國立臺灣大學,美國,加州大學柏克萊分校,4
101,1,國立臺灣大學,美國,史丹福大學,1
101,1,國立臺灣大學,美國,聖路易華盛頓大學,1
101,1,國立臺灣大學,英國,愛丁堡大學,1
101,1,國立臺灣大學,荷蘭王國,阿姆斯特丹自由大學,2
101,1,國立臺灣大學,荷蘭王國,烏特列茲大學,1
101,1,國立臺灣大學,德意志聯邦共和國,波昂大學,1
101,1,國立臺灣大學,德意志聯邦共和國,海德堡大學,6
101,1,國立臺灣大學,德意志聯邦共和國,慕尼黑大學,1
101,1,國立臺灣大學,德意志聯邦共和國,魯耳波洪大學,1
101,1,國立臺灣大學,澳大利亞,墨爾本大學,1
101,1,國立臺灣大學,大陸地區,北京大學,1
101,1,國立臺灣大學,日本,北海道大學,1
101,1,國立臺灣大學,日本,早稻田大學,4
101,1,國立臺灣大學,比利時王國,比京自由大學,1
